,year,month,region,county,branch_name,established_on,operational_cost,staff_bonuses,misc_expenses,waste_cost,expense
217,2019.0,2.0,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010.0,2451.0,243.0,3374.0,2821.0,8889.0
218,2019.0,3.0,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010.0,2147.0,242.0,2515.0,4687.0,9591.0
219,2019.0,4.0,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010.0,2651.0,397.0,4015.0,2017.0,9080.0
220,2019.0,5.0,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010.0,2723.0,339.0,7305.0,5864.0,16231.0
221,2019.0,6.0,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010.0,3019.0,232.0,3463.0,3240.0,9954.0
222,2019.0,7.0,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010.0,3268.0,276.0,5046.0,3380.0,11970.0
223,2019.0,8.0,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010.0,3131.0,222.0,8010.0,2606.0,13969.0
224,2019.0,9.0,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010.0,3392.0,343.0,3407.0,4388.0,11530.0
225,2019.0,10.0,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010.0,2822.0,203.0,3500.0,2194.0,8719.0
226,2019.0,11.0,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010.0,3461.0,384.0,7446.0,4102.0,15393.0
227,2019.0,12.0,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010.0,2984.0,392.0,2086.0,6297.0,11759.0
228,2020.0,1.0,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010.0,3033.0,384.0,4122.0,2413.0,9952.0
229,2020.0,2.0,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010.0,2455.0,392.0,5143.0,6124.0,14114.0
230,2020.0,3.0,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010.0,3308.0,315.0,3685.0,5574.0,12882.0
231,2020.0,4.0,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010.0,2392.0,309.0,9137.0,2151.0,13989.0
232,2020.0,5.0,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010.0,2821.0,368.0,7548.0,5340.0,16077.0
233,2020.0,6.0,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010.0,3072.0,391.0,6745.0,4220.0,14428.0
234,2020.0,7.0,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010.0,3387.0,237.0,8807.0,2706.0,15137.0
235,2020.0,8.0,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010.0,2254.0,334.0,5061.0,5244.0,12893.0
236,2020.0,9.0,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010.0,2470.0,397.0,3812.0,3919.0,10598.0
237,2020.0,10.0,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010.0,2264.0,217.0,5984.0,5884.0,14349.0
238,2020.0,11.0,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010.0,2313.0,263.0,7882.0,2726.0,13184.0
239,2020.0,12.0,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010.0,2117.0,371.0,7825.0,5374.0,15687.0
240,2010.0,1.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3192.0,320.0,2077.0,3936.0,9525.0
241,2010.0,2.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2420.0,258.0,2723.0,3289.0,8690.0
242,2010.0,3.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2892.0,266.0,4551.0,3002.0,10711.0
243,2010.0,4.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2407.0,324.0,7867.0,5078.0,15676.0
244,2010.0,5.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3416.0,393.0,7065.0,2121.0,12995.0
245,2010.0,6.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2490.0,350.0,2028.0,2237.0,7105.0
246,2010.0,7.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2612.0,354.0,7552.0,2087.0,12605.0
247,2010.0,8.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2186.0,275.0,5708.0,5307.0,13476.0
248,2010.0,9.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3095.0,259.0,3818.0,3151.0,10323.0
249,2010.0,10.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2373.0,297.0,3130.0,3603.0,9403.0
250,2010.0,11.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2757.0,389.0,3442.0,5083.0,11671.0
251,2010.0,12.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3086.0,381.0,7351.0,6205.0,17023.0
252,2011.0,1.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2290.0,211.0,6947.0,4802.0,14250.0
253,2011.0,2.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3319.0,237.0,2988.0,5674.0,12218.0
254,2011.0,3.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2837.0,340.0,8937.0,4877.0,16991.0
255,2011.0,4.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2977.0,379.0,3557.0,4823.0,11736.0
256,2011.0,5.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3395.0,300.0,8482.0,2063.0,14240.0
257,2011.0,6.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3088.0,213.0,4071.0,5726.0,13098.0
258,2011.0,7.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2751.0,273.0,2381.0,3874.0,9279.0
259,2011.0,8.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2019.0,202.0,2938.0,4493.0,9652.0
260,2011.0,9.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2144.0,396.0,3766.0,2262.0,8568.0
261,2011.0,10.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2236.0,380.0,9455.0,3488.0,15559.0
262,2011.0,11.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2607.0,392.0,7883.0,4049.0,14931.0
263,2011.0,12.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3244.0,343.0,5338.0,2109.0,11034.0
264,2012.0,1.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2990.0,268.0,7177.0,5318.0,15753.0
265,2012.0,2.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2264.0,222.0,8344.0,5865.0,16695.0
266,2012.0,3.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2615.0,229.0,5173.0,2116.0,10133.0
267,2012.0,4.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3154.0,228.0,8485.0,6186.0,18053.0
268,2012.0,5.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2056.0,269.0,6766.0,4071.0,13162.0
269,2012.0,6.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2538.0,351.0,2026.0,2480.0,7395.0
270,2012.0,7.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2050.0,220.0,4521.0,2221.0,9012.0
271,2012.0,8.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2788.0,312.0,7873.0,4008.0,14981.0
272,2012.0,9.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2846.0,298.0,8904.0,2070.0,14118.0
273,2012.0,10.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2028.0,258.0,7901.0,3318.0,13505.0
274,2012.0,11.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2838.0,283.0,7306.0,5079.0,15506.0
275,2012.0,12.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2009.0,212.0,2626.0,5779.0,10626.0
276,2013.0,1.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2206.0,265.0,2823.0,5425.0,10719.0
277,2013.0,2.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2421.0,203.0,9247.0,3166.0,15037.0
278,2013.0,3.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2085.0,318.0,4707.0,6239.0,13349.0
279,2013.0,4.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2070.0,397.0,3337.0,6430.0,12234.0
280,2013.0,5.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2721.0,212.0,4449.0,3985.0,11367.0
281,2013.0,6.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2520.0,370.0,3632.0,2873.0,9395.0
282,2013.0,7.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2852.0,362.0,6455.0,2767.0,12436.0
283,2013.0,8.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2377.0,252.0,7461.0,5622.0,15712.0
284,2013.0,9.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3424.0,368.0,8934.0,4419.0,17145.0
285,2013.0,10.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2612.0,399.0,5676.0,3368.0,12055.0
286,2013.0,11.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2648.0,287.0,3689.0,2678.0,9302.0
287,2013.0,12.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2129.0,230.0,8405.0,4113.0,14877.0
288,2014.0,1.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3267.0,370.0,2068.0,2445.0,8150.0
289,2014.0,2.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3070.0,264.0,2144.0,2268.0,7746.0
290,2014.0,3.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2818.0,387.0,4193.0,5768.0,13166.0
291,2014.0,4.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3028.0,232.0,3177.0,5722.0,12159.0
292,2014.0,5.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2073.0,222.0,6375.0,4686.0,13356.0
293,2014.0,6.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2086.0,391.0,2018.0,2742.0,7237.0
294,2014.0,7.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2783.0,302.0,4950.0,6501.0,14536.0
295,2014.0,8.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3225.0,396.0,2646.0,5124.0,11391.0
296,2014.0,9.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3092.0,358.0,6260.0,6311.0,16021.0
297,2014.0,10.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2586.0,370.0,4728.0,3329.0,11013.0
298,2014.0,11.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2848.0,204.0,2586.0,5171.0,10809.0
299,2014.0,12.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2304.0,244.0,3687.0,3183.0,9418.0
300,2015.0,1.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2842.0,278.0,7264.0,6294.0,16678.0
301,2015.0,2.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2660.0,303.0,6952.0,5280.0,15195.0
302,2015.0,3.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2193.0,358.0,7058.0,4514.0,14123.0
303,2015.0,4.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2182.0,247.0,7681.0,3022.0,13132.0
304,2015.0,5.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2744.0,367.0,2857.0,2460.0,8428.0
305,2015.0,6.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3467.0,316.0,3846.0,4906.0,12535.0
306,2015.0,7.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3467.0,235.0,5587.0,3273.0,12562.0
307,2015.0,8.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2377.0,218.0,7215.0,4890.0,14700.0
308,2015.0,9.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2522.0,238.0,5064.0,3245.0,11069.0
309,2015.0,10.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3445.0,251.0,7585.0,6319.0,17600.0
310,2015.0,11.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2131.0,387.0,6150.0,4397.0,13065.0
311,2015.0,12.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3084.0,227.0,6770.0,2129.0,12210.0
312,2016.0,1.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2446.0,257.0,3397.0,2569.0,8669.0
313,2016.0,2.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3079.0,391.0,3516.0,5352.0,12338.0
314,2016.0,3.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3409.0,247.0,7182.0,6234.0,17072.0
315,2016.0,4.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2476.0,233.0,6185.0,6453.0,15347.0
316,2016.0,5.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2486.0,261.0,9359.0,4941.0,17047.0
317,2016.0,6.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2251.0,337.0,4684.0,3834.0,11106.0
318,2016.0,7.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2897.0,214.0,9361.0,3654.0,16126.0
319,2016.0,8.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2313.0,376.0,8909.0,6277.0,17875.0
320,2016.0,9.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2038.0,280.0,5208.0,5389.0,12915.0
321,2016.0,10.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3423.0,391.0,4837.0,6135.0,14786.0
322,2016.0,11.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3089.0,400.0,8940.0,3383.0,15812.0
323,2016.0,12.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2338.0,291.0,7359.0,2916.0,12904.0
324,2017.0,1.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3245.0,267.0,4691.0,6283.0,14486.0
325,2017.0,2.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2225.0,381.0,7926.0,6164.0,16696.0
326,2017.0,3.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2909.0,297.0,4121.0,3688.0,11015.0
327,2017.0,4.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2972.0,341.0,8099.0,3994.0,15406.0
328,2017.0,5.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2279.0,377.0,4600.0,5766.0,13022.0
329,2017.0,6.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2412.0,313.0,6952.0,2077.0,11754.0
330,2017.0,7.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2874.0,299.0,6061.0,3238.0,12472.0
331,2017.0,8.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2864.0,271.0,3138.0,5740.0,12013.0
332,2017.0,9.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3224.0,253.0,2807.0,2811.0,9095.0
333,2017.0,10.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2633.0,346.0,2407.0,5175.0,10561.0
334,2017.0,11.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2382.0,271.0,9049.0,3986.0,15688.0
335,2017.0,12.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2183.0,208.0,7894.0,5838.0,16123.0
336,2018.0,1.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2225.0,276.0,2834.0,2136.0,7471.0
337,2018.0,2.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2018.0,256.0,4164.0,3468.0,9906.0
338,2018.0,3.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2510.0,353.0,4286.0,5857.0,13006.0
339,2018.0,4.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2060.0,252.0,7279.0,6183.0,15774.0
340,2018.0,5.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2868.0,229.0,4167.0,2325.0,9589.0
341,2018.0,6.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2037.0,357.0,9297.0,6344.0,18035.0
342,2018.0,7.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2833.0,276.0,7952.0,3984.0,15045.0
343,2018.0,8.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2041.0,399.0,3397.0,5514.0,11351.0
344,2018.0,9.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2457.0,209.0,2543.0,4740.0,9949.0
345,2018.0,10.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3021.0,320.0,4245.0,3942.0,11528.0
346,2018.0,11.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3154.0,206.0,8406.0,2352.0,14118.0
347,2018.0,12.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2898.0,300.0,4363.0,5958.0,13519.0
348,2019.0,1.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3488.0,310.0,9306.0,5557.0,18661.0
349,2019.0,2.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2536.0,378.0,3942.0,4105.0,10961.0
350,2019.0,3.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3391.0,368.0,5205.0,2556.0,11520.0
351,2019.0,4.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2426.0,317.0,7112.0,4480.0,14335.0
352,2019.0,5.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2070.0,303.0,5977.0,2363.0,10713.0
353,2019.0,6.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2874.0,216.0,8183.0,2855.0,14128.0
354,2019.0,7.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3331.0,293.0,5603.0,6251.0,15478.0
355,2019.0,8.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3452.0,339.0,4831.0,5581.0,14203.0
356,2019.0,9.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2983.0,259.0,3473.0,2278.0,8993.0
357,2019.0,10.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2581.0,226.0,3991.0,3513.0,10311.0
358,2019.0,11.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2271.0,308.0,5199.0,3999.0,11777.0
359,2019.0,12.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2227.0,388.0,2868.0,2639.0,8122.0
360,2020.0,1.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2250.0,228.0,8732.0,4834.0,16044.0
361,2020.0,2.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3211.0,226.0,4060.0,3823.0,11320.0
362,2020.0,3.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2104.0,323.0,5151.0,2014.0,9592.0
363,2020.0,4.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2326.0,285.0,2033.0,2126.0,6770.0
364,2020.0,5.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3294.0,305.0,3280.0,3835.0,10714.0
365,2020.0,6.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2120.0,343.0,2035.0,2887.0,7385.0
366,2020.0,7.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3133.0,324.0,7550.0,3840.0,14847.0
367,2020.0,8.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2807.0,378.0,5497.0,6510.0,15192.0
368,2020.0,9.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3021.0,360.0,8443.0,2333.0,14157.0
369,2020.0,10.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2671.0,400.0,8781.0,4640.0,16492.0
370,2020.0,11.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,2234.0,397.0,4510.0,5102.0,12243.0
371,2020.0,12.0,West Midlands,Warwickshire,Warwickshire branch,2010.0,3291.0,222.0,3110.0,2472.0,9095.0
372,2012.0,1.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2272.0,284.0,7329.0,3823.0,13708.0
373,2012.0,2.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2394.0,324.0,5638.0,4703.0,13059.0
374,2012.0,3.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2255.0,272.0,6589.0,4473.0,13589.0
375,2012.0,4.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2491.0,396.0,9409.0,5017.0,17313.0
376,2012.0,5.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2272.0,224.0,6519.0,5042.0,14057.0
377,2012.0,6.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2472.0,259.0,8985.0,4737.0,16453.0
378,2012.0,7.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2535.0,208.0,7344.0,3355.0,13442.0
379,2012.0,8.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2420.0,289.0,5116.0,3023.0,10848.0
380,2012.0,9.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,3028.0,346.0,8996.0,2841.0,15211.0
381,2012.0,10.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2648.0,337.0,4029.0,3547.0,10561.0
382,2012.0,11.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,3007.0,264.0,5341.0,2028.0,10640.0
383,2012.0,12.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2245.0,273.0,6794.0,5935.0,15247.0
384,2013.0,1.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,3353.0,339.0,5024.0,5894.0,14610.0
385,2013.0,2.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,3127.0,341.0,7295.0,2702.0,13465.0
386,2013.0,3.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2999.0,348.0,8987.0,3716.0,16050.0
387,2013.0,4.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2466.0,261.0,2506.0,2622.0,7855.0
388,2013.0,5.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2583.0,298.0,4175.0,2916.0,9972.0
389,2013.0,6.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,3262.0,301.0,6807.0,2612.0,12982.0
390,2013.0,7.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2869.0,321.0,2728.0,6381.0,12299.0
391,2013.0,8.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2270.0,319.0,7504.0,5724.0,15817.0
392,2013.0,9.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2855.0,298.0,6105.0,3956.0,13214.0
393,2013.0,10.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2874.0,245.0,8604.0,6327.0,18050.0
394,2013.0,11.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,3488.0,317.0,4801.0,5943.0,14549.0
395,2013.0,12.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2943.0,368.0,6892.0,3608.0,13811.0
396,2014.0,1.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2941.0,394.0,8103.0,3718.0,15156.0
397,2014.0,2.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2035.0,247.0,5296.0,3962.0,11540.0
398,2014.0,3.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2237.0,278.0,4612.0,6447.0,13574.0
399,2014.0,4.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2984.0,213.0,5978.0,2178.0,11353.0
400,2014.0,5.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2389.0,385.0,7663.0,4426.0,14863.0
401,2014.0,6.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2574.0,378.0,6715.0,2419.0,12086.0
402,2014.0,7.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2333.0,285.0,3429.0,3884.0,9931.0
403,2014.0,8.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2309.0,273.0,2896.0,4426.0,9904.0
404,2014.0,9.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2037.0,257.0,4253.0,4917.0,11464.0
405,2014.0,10.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,3416.0,303.0,8751.0,4489.0,16959.0
406,2014.0,11.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,3278.0,284.0,2810.0,5478.0,11850.0
407,2014.0,12.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,3084.0,221.0,2678.0,6044.0,12027.0
408,2015.0,1.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2302.0,264.0,8038.0,2843.0,13447.0
409,2015.0,2.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,3194.0,372.0,4537.0,3502.0,11605.0
410,2015.0,3.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,3420.0,326.0,7447.0,3648.0,14841.0
411,2015.0,4.0,East Midlands,Lincolnshire,Lincolnshire store,2012.0,2757.0,286.0,8985.0,3538.0,15566.0
